Date,Price,Open,High,Low,Volume,
1-Dec-09,279.63,279.95,281.79,276,9.38M,
2-Dec-09,279.82,281.05,286.01,277.93,9.35M,
3-Dec-09,281.7,282.8,285.55,280.04,6.97M,
4-Dec-09,284.73,280.04,287.76,277.84,6.85M,
7-Dec-09,290.51,283.72,294.74,283.72,13.03M,
8-Dec-09,301.67,290.14,305.16,289.23,12.72M,
9-Dec-09,304.1,298.5,309.24,298.5,14.89M,
10-Dec-09,314.38,304.93,316.68,302.22,22.73M,
11-Dec-09,304.42,317.69,320.26,302.45,14.23M,
14-Dec-09,293.4,308.51,309.15,292.44,8.19M,
15-Dec-09,290.93,293.82,297.03,288.68,7.41M,
16-Dec-09,298.87,290.7,300.7,290.7,6.99M,
17-Dec-09,297.77,275.45,302.17,275.45,6.87M,
18-Dec-09,291.84,295.65,297.31,289.92,4.26M,
21-Dec-09,284.73,291.98,293.68,283.76,5.60M,
22-Dec-09,295.61,286.47,296.39,284.64,8.24M,
23-Dec-09,299.56,294.32,300.24,291.61,5.46M,
24-Dec-09,294.87,300.98,304.38,293.17,4.82M,
29-Dec-09,299.28,300.24,302.08,296.57,3.32M,
30-Dec-09,299.05,301.39,302.91,297.58,2.76M,
31-Dec-09,302.77,300.84,304.1,299.88,4.26M,
4-Jan-10,298.59,302.86,304.93,297.35,3.22M,
5-Jan-10,303.32,301.39,304.84,298.87,4.69M,
6-Jan-10,300.11,305.71,307.73,299.42,4.80M,
7-Jan-10,302.45,301.48,306.67,301.16,4.21M,
8-Jan-10,298.45,302.77,304.33,298.09,2.89M,
11-Jan-10,302.03,303.92,303.92,298.87,3.42M,
12-Jan-10,295.88,303.09,306.58,294.18,7.09M,
13-Jan-10,292.35,295.19,295.61,289.46,4.68M,
14-Jan-10,292.03,293.08,296.2,291.25,4.27M,
15-Jan-10,291.43,291.98,296.11,290.14,4.80M,
18-Jan-10,294.46,291.06,296.3,290.28,4.27M,
19-Jan-10,294.32,294.74,299.14,292.07,4.23M,
20-Jan-10,304.38,295.24,305.11,295.24,9.93M,
21-Jan-10,296.02,303,305.75,294.92,4.31M,
22-Jan-10,295.79,292.62,303,289.23,9.47M,
25-Jan-10,303.83,295.79,304.61,292.35,5.88M,
27-Jan-10,296.48,302.54,304.65,293.82,5.49M,
28-Jan-10,287.99,297.49,301.02,285.55,8.30M,
29-Jan-10,281.33,285.55,288.22,279.26,7.46M,
1-Feb-10,285.74,280.04,288.03,280.04,4.21M,
2-Feb-10,282.48,288.77,289.87,281.05,5.00M,
3-Feb-10,283.72,284.64,287.16,281.42,3.97M,
4-Feb-10,279.22,281.88,283.72,275.91,2.81M,
5-Feb-10,275.5,277.29,279.54,270.31,4.26M,
6-Feb-10,275.82,276.83,278.21,274.99,422.87K,
8-Feb-10,283.12,277.38,285.09,274.9,5.24M,
9-Feb-10,287.53,284.64,290.6,281.88,6.67M,
10-Feb-10,289.5,289.23,292.35,282.98,5.90M,
11-Feb-10,288.77,289.69,291.89,285.32,3.67M,
15-Feb-10,262.23,291.06,291.06,261.13,20.66M,
16-Feb-10,249.38,262.6,265.81,247.31,49.06M,
17-Feb-10,256.31,251.03,258.7,251.03,17.57M,
18-Feb-10,258.83,256.17,261.13,253.42,7.64M,
19-Feb-10,255.99,257.6,260.67,251.86,9.58M,
22-Feb-10,254.24,258.01,259.84,253.42,6.17M,
23-Feb-10,257.18,252.5,258.19,252.5,4.07M,
24-Feb-10,253.37,257.09,257.09,252.5,5.67M,
25-Feb-10,253.65,254.34,257.09,252.96,7.00M,
26-Feb-10,256.49,255.25,258.93,253.23,7.00M,
2-Mar-10,266.46,257.09,268.84,257.09,6.82M,
3-Mar-10,268.06,269.03,270.77,266.55,5.55M,
4-Mar-10,269.58,266.27,270.77,266.27,3.60M,
5-Mar-10,274.03,269.94,278.9,269.03,8.90M,
8-Mar-10,268.75,273.76,278.02,267.19,6.81M,
9-Mar-10,267.47,268.11,270.08,263.56,4.12M,
10-Mar-10,264.44,268.11,270.4,260.76,5.86M,
11-Mar-10,269.9,265.26,271.37,264.76,4.39M,
12-Mar-10,274.63,269.03,275.78,269.03,4.41M,
15-Mar-10,274.99,266.27,276.65,266.27,3.41M,
16-Mar-10,270.68,274.08,274.54,268.61,2.99M,
17-Mar-10,273.66,271.78,276.83,271.46,3.63M,
18-Mar-10,275.55,275.41,278.67,272.79,4.89M,
