Date,Price,Open,High,Low,Volume,
24-Aug-09,251.75,249.05,253.83,247.89,4.21M,
25-Aug-09,255.01,250.04,256.31,248.16,5.53M,
26-Aug-09,264.76,254.24,267.9,254.17,8.85M,
27-Aug-09,264.4,265.49,273.21,261.14,10.23M,
28-Aug-09,261.04,263.43,265.49,256.36,4.56M,
31-Aug-09,254.41,256.31,257.67,251.63,7.17M,
1-Sep-09,254.34,258.25,258.9,250.57,9.86M,
2-Sep-09,258.05,251.49,262.06,251.49,8.16M,
3-Sep-09,257.59,260.61,262.78,256.05,7.80M,
4-Sep-09,256.75,260.66,262.59,254.48,6.26M,
7-Sep-09,265.94,258.63,267.2,257.57,5.93M,
8-Sep-09,267.73,266.4,275.38,265.32,9.89M,
9-Sep-09,270.53,268.38,272.63,262.18,7.53M,
10-Sep-09,268.65,272.24,274.66,266.48,4.90M,
11-Sep-09,270.48,270.8,274.66,268.14,9.13M,
14-Sep-09,269.88,257.59,272.2,257.59,3.20M,
15-Sep-09,276.06,272.24,277.89,271.28,4.31M,
16-Sep-09,275.38,279.48,279.94,272.82,5.82M,
17-Sep-09,281.39,277.55,283.83,276.59,5.28M,
18-Sep-09,281.9,282.38,284.79,279.48,3.93M,
22-Sep-09,290.9,284.77,292.52,281.05,3.76M,
23-Sep-09,285.23,293.48,295.24,283.47,4.52M,
24-Sep-09,290.85,283.83,294.11,280.93,6.80M,
25-Sep-09,283.54,267.9,288.66,267.9,3.07M,
29-Sep-09,294.64,287.18,296.6,285.28,7.15M,
30-Sep-09,299.76,296.84,300.63,295.51,4.37M,
1-Oct-09,304.03,298.31,313.71,296.89,5.69M,
5-Oct-09,297.01,298.65,308.45,294.93,6.26M,
6-Oct-09,296.47,301.66,303.33,292.03,7.45M,
7-Oct-09,285.61,298.74,298.74,284.14,10.08M,
8-Oct-09,275.82,287.21,289.02,274.42,10.16M,
9-Oct-09,271.16,277.58,284.99,268.7,10.03M,
12-Oct-09,279.89,273.69,282.02,272.03,5.17M,
14-Oct-09,286.22,282.36,288.66,280.3,3.98M,
15-Oct-09,280.84,286.72,288.61,277.55,4.23M,
16-Oct-09,288.8,273.21,291.74,273.21,7.19M,
17-Oct-09,293.87,313.13,313.13,292.03,2.32M,
20-Oct-09,299.78,296.38,302.07,295.44,7.84M,
21-Oct-09,305.45,299.27,308.64,298.31,5.73M,
22-Oct-09,302.1,305.07,310.84,297.03,4.29M,
23-Oct-09,308.83,304.15,311.78,303.91,7.49M,
26-Oct-09,311.12,310.38,317.45,306.52,4.07M,
27-Oct-09,310.26,317.57,317.57,306.3,3.94M,
28-Oct-09,310.3,310.09,313.22,306.52,3.58M,
29-Oct-09,306.06,307,311.58,304.68,4.88M,
30-Oct-09,303.28,309.89,313.15,299.27,2.88M,
3-Nov-09,292.54,307,307,290.1,2.77M,
4-Nov-09,302.03,294.98,303.14,294.45,4.56M,
5-Nov-09,301.45,304.1,304.1,292.32,2.73M,
6-Nov-09,300.31,299.27,306.49,296.21,4.18M,
9-Nov-09,300.6,301.69,303.14,296.86,3.43M,
10-Nov-09,302.48,302.17,303.62,299.27,4.61M,
11-Nov-09,311.46,302.68,312.31,298.55,4.05M,
12-Nov-09,316.34,311.34,319.31,310.64,4.73M,
13-Nov-09,323.48,316.15,325.77,312.57,4.60M,
16-Nov-09,321.36,323.41,326.79,318.58,3.52M,
17-Nov-09,333.28,322.44,334.46,318.24,5.34M,
18-Nov-09,331.57,333.55,340.64,329.93,5.58M,
19-Nov-09,328.19,333.02,334.22,323.17,3.46M,
20-Nov-09,334.58,327.27,335.96,323.46,2.80M,
23-Nov-09,335.04,335.48,337.89,331.13,2.54M,
24-Nov-09,337.43,339.82,339.82,329.2,2.72M,
25-Nov-09,339.24,337.43,343.51,334.03,3.89M,
26-Nov-09,332.05,340.28,341.44,330.65,4.41M,
27-Nov-09,323.63,326.57,331.33,316.17,3.77M,
30-Nov-09,332.29,325.34,334.49,325.34,3.88M,
1-Dec-09,331.01,339.53,339.53,328.36,3.23M,
2-Dec-09,330.31,335.45,335.45,326.81,2.16M,
3-Dec-09,333.09,331.98,335.91,327.87,2.98M,
4-Dec-09,335.57,328.72,338.37,328.72,3.93M,
7-Dec-09,337.6,336.93,340.74,335.48,2.21M,
8-Dec-09,337.07,337.82,338.3,333.18,4.23M,
9-Dec-09,341.12,336.93,343.15,334.61,4.71M,
10-Dec-09,340.62,340.3,342.72,338.83,1.66M,
