Date,Price,Open,High,Low,Volume,
19-Jan-10,177.52,176.11,178.48,174.9,16.66M,
20-Jan-10,175.22,178.1,178.6,173.91,13.65M,
21-Jan-10,170.78,175.7,175.7,170.13,12.52M,
22-Jan-10,167.34,169.22,169.62,165.03,9.47M,
25-Jan-10,165.3,165.63,167.42,162.77,6.03M,
27-Jan-10,159.37,165.74,165.74,158.34,12.11M,
28-Jan-10,158.97,160.64,161.54,157.33,17.43M,
29-Jan-10,162.74,157.65,163.34,154.91,16.44M,
1-Feb-10,159.62,162.44,162.44,158.15,7.52M,
2-Feb-10,157.56,160.34,161.13,156.85,10.33M,
3-Feb-10,161.91,159.64,162.88,157.45,7.73M,
4-Feb-10,161.32,161.44,162.13,158.2,8.61M,
5-Feb-10,156.99,159.45,159.45,156.15,9.35M,
6-Feb-10,157.23,158.59,158.59,156.4,422.38K,
8-Feb-10,156.39,158.15,158.53,154.56,7.59M,
9-Feb-10,156.82,156.33,157.44,154.81,11.97M,
10-Feb-10,159,157.15,161.39,156.05,13.87M,
11-Feb-10,159.45,160.04,162.94,158.65,7.27M,
15-Feb-10,161.02,159.35,161.61,157.9,4.80M,
16-Feb-10,160.28,160.14,161.91,158.65,7.17M,
17-Feb-10,165.23,161.44,165.73,161.13,12.40M,
18-Feb-10,168,166.12,168.62,164.71,10.00M,
19-Feb-10,169.01,166.63,169.62,165.24,7.35M,
22-Feb-10,169.28,169.72,171.59,168.62,6.64M,
23-Feb-10,169.72,168.13,170.51,167.86,6.47M,
24-Feb-10,169.67,168.62,170.62,168.38,5.61M,
25-Feb-10,168.73,169.72,170.02,167.83,5.84M,
26-Feb-10,170.1,168.62,173.09,167.63,9.35M,
2-Mar-10,174.11,172.02,175.21,170.22,7.71M,
3-Mar-10,177.27,173.87,177.7,173.87,11.15M,
4-Mar-10,177.72,177.11,178.3,174.92,13.51M,
5-Mar-10,178,178.16,179.1,176.71,10.45M,
8-Mar-10,178.02,180.6,180.6,176.9,7.37M,
9-Mar-10,180.72,177.11,181.1,177.11,12.40M,
10-Mar-10,181.04,180.8,181.59,172.61,14.96M,
11-Mar-10,182.29,181.2,183.09,179.91,7.75M,
12-Mar-10,179.72,182.29,182.63,178.24,7.47M,
15-Mar-10,180.85,177.6,181.6,177.6,7.51M,
