Date,Price,Open,High,Low,Volume,
16-Feb-10,315.19,310.05,316.37,308.59,4.42M,
17-Feb-10,312.36,316.27,318.28,311.74,7.99M,
18-Feb-10,314.22,312.9,315.88,311.54,3.72M,
19-Feb-10,314.07,313.14,315.57,310.69,6.00M,
22-Feb-10,318.53,316.88,321.42,316.88,5.86M,
23-Feb-10,320.13,317.25,321.09,316.87,3.79M,
24-Feb-10,319.51,318.48,322.24,316.37,5.43M,
25-Feb-10,324.6,318.8,326.13,318.8,8.73M,
26-Feb-10,322.69,324.81,326.17,320.23,10.55M,
2-Mar-10,327.54,326.36,328.74,325.26,8.53M,
3-Mar-10,330.67,328.79,331.94,326.5,5.90M,
4-Mar-10,325.4,330.14,330.39,322.95,6.76M,
5-Mar-10,326.88,326.65,327.41,324.07,4.98M,
8-Mar-10,329.84,329.02,332.29,327.18,8.66M,
9-Mar-10,332.86,328.66,335.04,324.66,7.96M,
10-Mar-10,329.8,331.74,333.79,328.65,7.33M,
11-Mar-10,332.74,330.51,334.23,328.65,4.30M,
12-Mar-10,331.54,334.84,335.35,329.43,3.18M,
15-Mar-10,335.01,329.2,336.4,326.92,10.58M,
16-Mar-10,338.86,334.85,340.43,332.66,5.88M,
17-Mar-10,339.6,339.19,341.51,336.46,6.35M,
18-Mar-10,345.72,339.81,346.5,339.81,8.92M,
19-Mar-10,343.83,344.79,346.63,342.3,12.58M,
22-Mar-10,341.97,341.31,344.4,340.17,4.11M,
23-Mar-10,344.22,343.54,347.13,342.81,4.79M,
25-Mar-10,348.98,343.66,355.94,341.16,15.21M,
26-Mar-10,344.14,349.24,350.36,342.67,9.11M,
29-Mar-10,336.92,342.05,343.53,334.88,13.98M,
30-Mar-10,327.92,336.71,336.71,326.25,10.65M,
31-Mar-10,324.43,329.14,331.96,323.27,13.07M,
1-Apr-10,331.19,324.96,332.12,324.93,8.19M,
5-Apr-10,332.12,332.25,333.61,327.16,7.32M,
6-Apr-10,328.81,332.62,332.99,328.06,5.35M,
7-Apr-10,327.88,329.34,331.73,324.61,8.38M,
8-Apr-10,330.36,327.41,332.11,326.17,7.23M,
9-Apr-10,331.9,331.13,334.57,330.51,8.26M,
12-Apr-10,332.76,333.1,334.6,328.91,8.33M,
13-Apr-10,345.01,333.61,346.49,326.79,57.64M,
15-Apr-10,347.45,345.77,350.32,342.21,22.40M,
16-Apr-10,345.84,346.27,348.37,343.66,6.24M,
19-Apr-10,341.29,344.11,344.11,339.32,8.75M,
20-Apr-10,338.24,342.98,346.01,337.33,9.54M,
21-Apr-10,336.4,340.19,341.02,334.89,6.50M,
22-Apr-10,337.13,335.84,342.65,333.98,6.98M,
23-Apr-10,338.19,339.19,341.51,336.94,5.89M,
26-Apr-10,339.68,338.59,341.55,337.96,4.45M,
27-Apr-10,339.5,338.46,340.11,338.13,3.28M,
28-Apr-10,334.79,336.11,338.82,333.75,5.54M,
29-Apr-10,335.99,334.73,338.93,331.75,11.32M,
30-Apr-10,339.58,336.34,342.14,332.01,8.07M,
3-May-10,334.22,335.84,336.71,332.62,5.41M,
4-May-10,330.65,335.47,335.6,329.33,6.58M,
5-May-10,333.98,328.58,335.84,323.69,12.12M,
6-May-10,329.66,333.65,333.65,328.1,7.81M,
7-May-10,324.54,327.18,328.07,323.33,8.98M,
10-May-10,331.84,324.93,332.84,324.93,5.64M,
11-May-10,329.98,331.11,331.69,326.92,5.80M,
12-May-10,332.58,329.4,334.72,328.93,9.19M,
13-May-10,335.62,332.87,337.71,330.05,4.92M,
14-May-10,328.89,336.09,338.2,326.17,6.82M,
17-May-10,324.48,326.79,328.41,319.48,8.17M,
18-May-10,326.07,329.89,329.89,320.22,7.14M,
19-May-10,322.8,325.68,328.94,321.64,11.94M,
20-May-10,322.54,323.94,326.74,320.78,6.51M,
21-May-10,320.19,318.48,323.44,317.29,7.13M,
24-May-10,322.5,323.81,326.17,319.88,7.19M,
25-May-10,314.19,320.82,320.82,311.3,8.84M,
26-May-10,325.06,318.12,327.4,317.02,7.87M,
27-May-10,327.83,325.9,330.39,321.84,11.31M,
28-May-10,332.06,331.14,332.92,327.08,6.79M,
31-May-10,329.64,339.19,339.19,325.5,7.02M,
1-Jun-10,325.47,329.27,329.58,324.63,5.78M,
2-Jun-10,327.44,326.79,328.89,325.44,6.56M,
3-Jun-10,334.6,329.89,335.57,329.89,5.52M,
4-Jun-10,338.44,334.6,339.57,332.68,4.95M,
7-Jun-10,331.34,336.09,336.09,328.65,7.78M,
8-Jun-10,329.21,331.34,333.49,328.39,6.65M,
9-Jun-10,325.54,330.88,330.88,324.5,5.43M,
10-Jun-10,328.1,325.58,329.15,325,5.19M,
11-Jun-10,326.26,330.5,333.72,325.06,9.91M,
14-Jun-10,340.61,328.66,342.15,328.66,9.73M,
15-Jun-10,339.16,340.62,344.77,337.59,7.95M,
16-Jun-10,343.46,341.66,344.71,340.06,5.72M,
17-Jun-10,342.9,344.28,345.25,339.32,5.64M,
18-Jun-10,345.54,335.83,349.11,335.83,8.36M,
21-Jun-10,347.35,347.18,349.59,346.17,7.16M,
22-Jun-10,343.17,346.01,347.17,342.29,4.76M,
23-Jun-10,346.98,340.69,347.87,337.07,4.95M,
24-Jun-10,350.07,349.04,351.43,345.15,12.32M,
25-Jun-10,344.49,348.49,348.74,343.66,3.35M,
28-Jun-10,348.37,343.53,349.36,343.53,3.83M,
29-Jun-10,346.45,346.39,348.94,343.17,3.77M,
30-Jun-10,346.14,344.53,348.33,338.82,9.45M,
1-Jul-10,343.17,346.14,346.14,341.18,5.85M,
2-Jul-10,338.26,344.15,344.15,336.84,11.17M,
5-Jul-10,340.24,338.57,341.3,337.33,3.62M,
6-Jul-10,345.41,340.19,347.13,340.19,5.87M,
7-Jul-10,344.99,347.2,347.2,342.94,5.92M,
8-Jul-10,350.79,348,353.01,347.27,6.28M,
9-Jul-10,356.41,351.98,357.24,351.98,7.86M,
12-Jul-10,359.15,353.46,360.9,353.46,8.60M,
13-Jul-10,346.85,355.94,356.56,344.9,25.50M,
14-Jul-10,340.17,346.01,348.37,339.44,14.19M,
15-Jul-10,342.24,340.92,344.28,339.81,8.33M,
16-Jul-10,344.4,341.67,346.14,341.18,8.21M,
19-Jul-10,343.59,340.93,346.36,339.29,7.05M,
20-Jul-10,342.25,343.59,345.08,341.49,5.05M,
21-Jul-10,343.74,343.2,344.65,342.29,2.63M,
22-Jul-10,341.61,342.88,342.88,338.21,8.23M,
23-Jul-10,345.57,345.64,355.94,342.91,5.32M,
26-Jul-10,347.81,346.01,348.49,346.01,4.47M,
27-Jul-10,350.83,347.63,351.47,347.63,5.09M,
28-Jul-10,351.24,350.85,352.03,348.74,3.73M,
29-Jul-10,351.37,350.33,352.22,348.6,3.61M,
30-Jul-10,345.82,349.11,351.13,342.29,4.47M,
2-Aug-10,346.88,347.25,348.84,344.92,3.82M,
3-Aug-10,345.31,347.87,349.61,343.47,2.43M,
4-Aug-10,356.49,346.01,358.66,346.01,9.54M,
5-Aug-10,355.84,357.18,360.5,354.89,6.59M,
6-Aug-10,355.17,354.82,358.66,353.7,3.68M,
9-Aug-10,356.51,353.27,357.54,349.27,4.20M,
10-Aug-10,350.86,355.94,355.94,349.11,4.81M,
11-Aug-10,348.61,351.47,354.44,347.25,5.34M,
12-Aug-10,343.87,346.76,346.76,341.55,6.97M,
13-Aug-10,344.43,344.15,347.01,341.67,5.56M,
16-Aug-10,342.53,342.29,344.53,341.05,5.19M,
17-Aug-10,341.12,341.67,344.34,338.57,5.14M,
18-Aug-10,348.15,342.93,349.67,342.06,6.13M,
19-Aug-10,347.83,349.11,350.36,345.76,4.83M,
20-Aug-10,343.48,347.63,347.63,341.55,4.62M,
23-Aug-10,347.65,343.78,348.49,342.46,4.51M,
24-Aug-10,342.94,345.89,345.89,341.7,5.25M,
25-Aug-10,343.65,342.54,346.5,341.79,3.50M,
26-Aug-10,342.99,344.15,345.14,340.72,7.83M,
27-Aug-10,336.08,342.05,342.05,332.55,6.97M,
30-Aug-10,334.91,337.25,339.32,330.67,4.78M,
31-Aug-10,336.57,332.99,337.83,331.89,7.72M,
1-Sep-10,344.3,336.57,345.33,335.88,10.13M,
2-Sep-10,341.43,347.13,348.99,340.55,3.40M,
3-Sep-10,344.46,342.43,347.75,342.43,7.61M,
6-Sep-10,351.18,345.55,352.22,345.47,6.39M,
7-Sep-10,355.31,352.22,356.3,348.52,8.32M,
8-Sep-10,357.1,354.32,357.99,350.36,9.39M,
9-Sep-10,359.04,355.95,359.66,354.45,7.59M,
13-Sep-10,364.23,358.42,365.24,357.42,6.65M,
14-Sep-10,369.03,365.93,372.06,365.86,9.77M,
15-Sep-10,378.61,368.96,379.5,368.21,14.34M,
16-Sep-10,367.84,376.03,376.03,366.88,7.09M,
17-Sep-10,368.36,367.84,373.61,367.02,8.62M,
20-Sep-10,373.13,368.96,374.29,368.96,5.03M,
21-Sep-10,379.39,373.92,380.12,371.64,9.22M,
22-Sep-10,373.83,379.56,379.86,371.37,10.81M,
23-Sep-10,374.9,372.68,376.37,368.72,11.18M,
24-Sep-10,378.15,374.9,379.34,371.27,8.79M,
27-Sep-10,376.1,378.88,379.5,374.95,7.21M,
28-Sep-10,374.12,375.16,375.54,372.18,6.21M,
29-Sep-10,375.91,375.28,381.86,372.38,8.97M,
30-Sep-10,378.32,377.88,381.36,372.98,13.67M,
1-Oct-10,384.73,378.38,385.71,375.32,8.09M,
4-Oct-10,381.79,385.95,392.15,379.82,7.64M,
5-Oct-10,382.56,381.36,385.82,380.74,5.19M,
6-Oct-10,384.93,385.2,387.3,381.56,5.79M,
7-Oct-10,378.69,383.1,384.15,377.27,6.83M,
8-Oct-10,381.52,379.5,382.68,376.65,6.55M,
11-Oct-10,381.29,382.02,384.09,379.33,4.49M,
12-Oct-10,381.38,380.99,382.59,378.3,4.63M,
13-Oct-10,391.01,382.1,392.5,381.38,13.02M,
14-Oct-10,395.03,392.53,400.45,391.43,9.19M,
15-Oct-10,381.52,396.86,401.58,379.64,25.87M,
18-Oct-10,385.33,382.04,386.8,376.93,12.59M,
19-Oct-10,373.32,383.8,385.09,372.18,14.08M,
20-Oct-10,374.37,373.27,377.59,370.82,7.09M,
21-Oct-10,376.33,371.79,376.82,369.59,9.23M,
22-Oct-10,378.65,372.71,382.59,372.43,11.35M,
25-Oct-10,374.43,379.35,381.35,373.31,5.22M,
26-Oct-10,373.78,374.54,377.43,372.39,6.93M,
27-Oct-10,369.6,372.31,373.3,367.99,9.07M,
28-Oct-10,368.44,370.07,376.14,365.62,18.23M,
29-Oct-10,368.55,370.69,371.81,365.11,6.89M,
1-Nov-10,372.26,369.95,376.02,369.95,4.55M,
2-Nov-10,375.41,372.31,376.1,370.17,5.00M,
3-Nov-10,375.08,376.02,377.61,373.92,3.05M,
4-Nov-10,381.63,377.52,382.6,376.14,5.51M,
5-Nov-10,382.18,382.47,383.47,380.85,631.96K,
8-Nov-10,374.03,382.48,382.48,372.9,5.38M,
9-Nov-10,379.47,376.62,381.36,375.78,5.27M,
10-Nov-10,382.31,378.01,385.08,375.79,9.73M,
11-Nov-10,378.84,382.48,382.48,378.38,5.59M,
12-Nov-10,371.79,376.77,376.86,370.69,7.50M,
15-Nov-10,375.79,372.43,377.63,369.28,5.85M,
16-Nov-10,368.46,373.55,374.41,364.65,8.38M,
18-Nov-10,372.55,370.69,376.01,366.93,7.13M,
19-Nov-10,367.57,370.51,373.14,365.24,5.66M,
22-Nov-10,377.48,368.51,380.49,368.51,8.78M,
23-Nov-10,373.56,375.52,379.35,369.57,4.58M,
24-Nov-10,371.55,375.02,376.39,365.89,4.04M,
