Date,Price,Open,High,Low,Volume,
17-Dec-09,29.2,28.81,29.63,28.81,60.40K,
18-Dec-09,29.86,29.24,30.41,28.96,372.58K,
21-Dec-09,30.29,30.22,31.08,28.96,547.93K,
22-Dec-09,30.6,30.22,30.9,30.22,201.41K,
23-Dec-09,30.93,30.7,30.99,30.61,122.75K,
24-Dec-09,31.1,30.99,31.38,30.6,163.45K,
29-Dec-09,31.57,31.09,31.67,31.06,198.24K,
30-Dec-09,32.05,31.59,32.15,31.13,200.47K,
31-Dec-09,32.06,32.06,32.45,31.78,300.19K,
4-Jan-10,33.34,32.32,33.51,32.32,466.06K,
5-Jan-10,33.11,34.01,34.07,32.65,318.78K,
6-Jan-10,33.59,33.13,34.1,32.57,192.88K,
7-Jan-10,33.38,34,34,32.94,138.88K,
8-Jan-10,33.99,33.43,34.88,33.27,312.70K,
11-Jan-10,34.85,34.59,34.98,34.15,392.03K,
12-Jan-10,33.54,35.66,36.67,32.67,2.21M,
13-Jan-10,31.77,33.75,34.15,31.48,480.10K,
14-Jan-10,32.62,32.07,33.23,32.07,255.52K,
15-Jan-10,32.94,32.16,33.13,32.16,119.14K,
18-Jan-10,33.95,33.31,34.37,32.55,320.82K,
19-Jan-10,32.95,33.81,34.39,32.65,64.98K,
20-Jan-10,32.96,33.71,33.71,32.55,74.86K,
21-Jan-10,31.97,33.61,33.61,31.77,141.96K,
22-Jan-10,32,31.59,32.92,29.74,202.44K,
25-Jan-10,31.75,30.7,32.6,30.7,70.40K,
27-Jan-10,30.8,31.58,31.74,30.6,99.92K,
28-Jan-10,30.88,30.71,31.58,29.63,175.64K,
29-Jan-10,29.97,30.17,30.6,29.54,299.66K,
1-Feb-10,30.09,30.2,30.31,29.95,88.07K,
2-Feb-10,29.34,33.81,33.81,29.15,232.62K,
3-Feb-10,29.55,30.5,30.5,28.96,107.54K,
4-Feb-10,29.06,29.35,29.62,28.95,121.87K,
5-Feb-10,28.57,28.52,29.34,28.37,114.30K,
6-Feb-10,28.33,26.77,29.04,26.77,25.90K,
8-Feb-10,28.22,28.33,28.86,27.99,84.92K,
9-Feb-10,28.8,28.32,30.02,28.18,96.67K,
10-Feb-10,28.58,28.56,29.63,28.4,64.01K,
11-Feb-10,28.35,28.53,29.04,28.18,55.31K,
15-Feb-10,28,28.64,29.04,27.7,47.18K,
16-Feb-10,28.27,28.19,28.47,27.72,65.33K,
17-Feb-10,30.09,29.15,32.69,28.76,2.30M,
18-Feb-10,29.27,30.12,30.41,28.96,294.73K,
19-Feb-10,28.92,29.06,29.73,28.67,296.95K,
22-Feb-10,28.72,30.12,30.12,28.61,123.89K,
23-Feb-10,28.92,28.48,29.05,28.48,66.56K,
24-Feb-10,28.36,28.82,28.86,28.19,52.34K,
25-Feb-10,27.7,28.47,29.05,27.51,247.15K,
26-Feb-10,29.18,27.47,30.6,27.47,1.33M,
2-Mar-10,30.57,29.34,31.46,29.34,650.84K,
3-Mar-10,31.21,31.58,31.67,30.6,335.72K,
4-Mar-10,31.09,31.2,31.51,30.9,149.85K,
5-Mar-10,31.31,31.56,31.58,30.62,114.59K,
8-Mar-10,31.17,31.77,32.06,31.1,97.15K,
9-Mar-10,31.33,31.46,31.58,30.65,172.21K,
10-Mar-10,31.21,31.38,31.66,30.91,69.52K,
11-Mar-10,30.38,31.15,31.44,30.12,141.89K,
12-Mar-10,31.07,30.6,31.33,30.31,127.98K,
15-Mar-10,30.4,30.63,31.21,30.12,46.31K,
16-Mar-10,30.29,30.38,30.87,29.98,34.13K,
17-Mar-10,30.44,30.99,30.99,30.15,28.34K,
18-Mar-10,30.36,31.58,31.58,30.22,35.97K,
19-Mar-10,30.23,30.31,30.85,30.22,43.00K,
22-Mar-10,30.18,29.73,30.51,29.73,121.43K,
23-Mar-10,29.8,30.7,30.7,29.64,101.06K,
25-Mar-10,29.6,29.63,29.63,29.44,93.35K,
26-Mar-10,30.44,29.73,31.16,29.58,439.32K,
29-Mar-10,30.64,30.65,31.95,30.31,254.86K,
30-Mar-10,31.43,30.9,31.87,30.77,165.18K,
31-Mar-10,31.12,31.48,31.58,30.76,60.54K,
1-Apr-10,31.64,30.8,31.77,30.8,130.09K,
5-Apr-10,32.03,31.75,32.35,31.35,137.29K,
6-Apr-10,32.2,32.55,32.82,31.63,79.14K,
7-Apr-10,32.63,32.52,32.74,32.15,124.42K,
8-Apr-10,32.46,32.2,32.75,32.2,272.91K,
9-Apr-10,32.71,32.84,33.13,32.07,172.28K,
12-Apr-10,34.26,32.93,34.49,32.75,450.42K,
13-Apr-10,34.33,34.02,35.26,33.34,390.99K,
15-Apr-10,33.54,34.49,34.49,33.43,233.70K,
16-Apr-10,35.8,33.13,36.24,33.13,1.16M,
19-Apr-10,36.42,35.51,37.1,34.01,611.29K,
20-Apr-10,37.49,36.63,38.81,36.63,2.10M,
