Date,Price,Open,High,Low,Volume,
4/20/2010,228.01,230.5,231.59,227.31,13.40M,
4/21/2010,227.62,226,228.5,224.05,16.72M,
4/22/2010,231.16,228,232,226.23,17.75M,
4/23/2010,222.62,227.52,229.18,221.84,16.09M,
4/26/2010,230.78,225,232.51,224.22,14.79M,
4/28/2010,228.78,231.4,233.9,228.12,18.38M,
4/29/2010,232.42,229,233.9,228.2,20.20M,
4/30/2010,231.78,233.2,234.9,230.62,17.76M,
5/3/2010,222.43,231.5,233.39,221.16,33.01M,
5/4/2010,225.07,221,227.2,214.13,25.70M,
5/5/2010,228,224.79,229.8,223.13,18.90M,
5/6/2010,221.41,226,227.3,219,20.42M,
5/7/2010,226.75,222.2,228.2,222.11,17.04M,
5/10/2010,227.12,222.2,228,221.03,15.71M,
5/11/2010,223.12,228.2,231.1,222.29,15.20M,
5/12/2010,215.51,222,222,213.8,17.36M,
5/13/2010,217.36,217.18,218.6,215.16,16.50M,
5/14/2010,221.94,217,224.8,215.73,21.78M,
5/17/2010,223.94,224.4,225.88,220.31,13.57M,
5/18/2010,226.88,223,227.45,223,11.99M,
5/19/2010,220.97,225.11,227.6,220.21,14.42M,
5/20/2010,225.82,221.22,226.7,221,12.34M,
5/21/2010,228.73,226.5,230.59,226.5,12.59M,
5/24/2010,234.07,229,234.8,227.9,19.48M,
5/25/2010,228.68,225.12,232,223.28,14.93M,
5/26/2010,228.38,228.8,233.15,226.86,14.02M,
5/27/2010,227.25,228.5,230.9,225.8,18.14M,
5/28/2010,232.69,226.6,233.8,226.6,24.50M,
5/31/2010,233.99,263.01,263.01,232.61,15.06M,
6/1/2010,234.5,234.5,236,232.6,10.19M,
6/2/2010,236.42,234.99,237.44,232,15.31M,
6/3/2010,236.17,241.7,241.7,234.54,14.14M,
6/4/2010,235.09,235.9,236.2,232.35,10.33M,
6/7/2010,237.26,234.99,238,234,15.60M,
6/8/2010,238.78,237.5,240.28,237.5,8.88M,
6/9/2010,235.46,237.5,239.4,235.01,8.51M,
6/10/2010,234.96,235,235.8,232.85,10.85M,
6/11/2010,235.75,235,236.6,233.8,12.12M,
6/14/2010,230.08,235.01,235.5,228.5,13.02M,
6/15/2010,230.37,228.8,231.45,227.5,10.72M,
6/17/2010,229.12,230.5,232.89,228.12,14.21M,
6/18/2010,230.2,227.98,231.2,227.5,10.61M,
6/21/2010,226.22,229.11,229.9,225.4,14.22M,
6/22/2010,226.5,226.5,227.99,225.74,8.91M,
6/23/2010,227.25,226.51,229.4,225.35,6.19M,
6/24/2010,231.28,227.3,231.9,226.84,10.14M,
6/25/2010,230.41,230.9,231.9,229.1,8.91M,
6/28/2010,235.68,231.5,236.69,231.5,17.56M,
6/29/2010,236.89,236.5,237.85,236.01,9.80M,
6/30/2010,240.07,237.5,241.2,237,14.95M,
7/1/2010,242.91,240.1,243.71,239.01,17.62M,
7/2/2010,246.45,243.7,247.9,243.7,18.16M,
7/5/2010,243.99,247.05,247.3,243.4,8.16M,
7/6/2010,244.9,244.5,246.47,242.81,9.53M,
7/7/2010,245.53,243.9,246.3,242.6,7.63M,
7/8/2010,244.9,245.53,246.49,244.03,5.08M,
7/9/2010,243.68,245.56,246.31,243.4,5.06M,
7/12/2010,247.62,242.72,248.74,241.78,11.59M,
7/13/2010,249.68,248.1,250.38,247.6,14.84M,
7/14/2010,241.01,249.8,250.24,240.21,15.78M,
7/15/2010,243.51,242,244.69,240.06,23.11M,
7/16/2010,247.13,243.47,247.8,242.31,16.58M,
7/19/2010,247.31,246.2,248.28,243.61,15.80M,
7/20/2010,250.29,246,252.2,245.04,26.94M,
7/21/2010,258.63,252,260,251.2,20.59M,
7/22/2010,260.06,259.89,261.68,257.9,16.00M,
7/23/2010,259.51,261,261,257.3,9.78M,
7/26/2010,264.57,260,266.27,259,22.44M,
7/27/2010,261.94,263.5,265.49,260.8,12.79M,
7/28/2010,265.08,262.5,265.51,261.6,8.40M,
7/29/2010,262.96,265.01,267.5,262.4,13.31M,
7/30/2010,259.96,262.5,264.7,259.06,9.96M,
8/2/2010,278.44,258.99,279.5,257.63,64.00M,
8/3/2010,285.02,278.4,287.97,278.4,40.72M,
8/4/2010,282.14,284.7,285.46,280.95,15.50M,
8/5/2010,281.85,282.5,285.61,281.15,12.54M,
8/6/2010,281.47,282.75,283.47,276.61,15.23M,
8/10/2010,280.57,281.5,282.48,278.26,10.88M,
8/11/2010,278.69,280,283.37,278.01,9.76M,
8/12/2010,282.32,279,284.25,277.05,13.25M,
8/13/2010,284.58,279.65,285.49,279.65,19.91M,
8/16/2010,282.36,283.6,285.45,281.5,9.22M,
8/17/2010,286.62,283,288.48,282.5,22.64M,
8/18/2010,279.44,286.16,286.55,278.5,12.37M,
8/19/2010,280,280.67,283.05,278.64,9.18M,
8/20/2010,276.64,279,279,274.16,13.06M,
8/23/2010,277.65,277.5,278.63,273.73,11.38M,
8/24/2010,275.91,279,280.48,275.1,10.76M,
8/25/2010,277.34,276.17,278.9,275.13,6.37M,
8/26/2010,285.91,277.5,287.2,277.5,15.33M,
8/27/2010,283.7,286.11,286.25,282.82,8.92M,
8/30/2010,289.59,282.5,290.6,280.92,24.26M,
8/31/2010,298.4,290,299.47,289.7,32.23M,
9/1/2010,314.86,299.11,316.6,299.11,49.11M,
9/2/2010,310.95,315.4,316.6,308.25,24.45M,
